auc_roc,auc_pr,brier,balanced_accuracy,macro_f1,mcc,malignant_recall,malignant_precision,specificity
0.529004329004329,0.18109868777178953,0.15356025941224943,0.5,0.45643153526970953,,0.0,0.0,0.999999999990909
0.5056116722783388,0.20075012422994065,0.18751691411341798,0.5,0.44554455445544555,,0.0,0.0,0.9999999999925927
0.6022600446428571,0.24451923276913537,0.17113844693061786,0.5,0.4507042253521127,,0.0,0.0,0.9999999999921876
0.5468960863697706,0.1994159801491909,0.17621158564573358,0.5,0.44881889763779526,,0.0,0.0,0.999999999991228
0.5833743236596164,0.1811403097291968,0.14516511956939873,0.5,0.4592274678111588,,0.0,0.0,0.9999999999906541
0.5968137254901962,0.1893047886492079,0.12794911028513084,0.5,0.4641638225255973,,0.0,0.0,0.9999999999926471
0.4693333333333334,0.14344151173957273,0.13861522885102315,0.5,0.4612546125461255,,0.0,0.0,0.999999999992
0.5218978102189781,0.13891056150625158,0.11637398314007062,0.5,0.46757679180887374,,0.0,0.0,0.9999999999927008
0.45591024020227555,0.18398225691842776,0.1903813255878999,0.5,0.4448818897637795,,0.0,0.0,0.9999999999911504
0.5489130434782609,0.18057904521606094,0.154036662194564,0.5,0.45627376425855515,,0.0,0.0,0.9999999999916667
0.5503875968992247,0.1660711370956282,0.1441061725172006,0.5,0.45907473309608543,,0.0,0.0,0.9999999999922481
0.527007299270073,0.17749560050295912,0.14816353004962432,0.5,0.45819397993311034,,0.0,0.0,0.9999999999927008
0.5509607351712614,0.23834410202950207,0.20273191783242756,0.5,0.44039735099337746,,0.0,0.0,0.9999999999924812
0.45146103896103895,0.13612528832319132,0.13114955686724017,0.5,0.46357615894039733,,0.0,0.0,0.9999999999928573
0.5530184548013762,0.16244249548917578,0.13533454304307532,0.5,0.46179401993355484,,0.0,0.0,0.9999999999928059
0.6189035916824197,0.2118129639249498,0.15813865384414919,0.5,0.45454545454545453,,0.0,0.0,0.9999999999913043
0.5552941176470588,0.17714106862260132,0.14835837301990967,0.5,0.45791245791245794,,0.0,0.0,0.9999999999926471
0.4955555555555555,0.18822525446192612,0.1706110466200115,0.5,0.45126353790613716,,0.0,0.0,0.999999999992
0.4747269494538989,0.19372854915837454,0.18857317232054133,0.5,0.4456140350877193,,0.0,0.0,0.999999999992126
0.553805443548387,0.22747648519431862,0.19600328690679986,0.5,0.44285714285714284,,0.0,0.0,0.9999999999919355
0.544391971664699,0.25746739676167846,0.2145020672089744,0.5,0.4368231046931408,,0.0,0.0,0.9999999999917355
0.5463995943204867,0.1431832908973092,0.12217966490534414,0.5,0.46586345381526106,,0.0,0.0,0.9999999999913792
0.5469289164941339,0.17292138669824597,0.14728927161748734,0.5,0.4581818181818182,,0.0,0.0,0.9999999999920635
0.5640287769784174,0.1779779440542253,0.14545503602069315,0.5,0.45874587458745875,,0.0,0.0,0.9999999999928059
0.522463768115942,0.13068497127852485,0.12224042026319329,0.5,0.46621621621621623,,0.0,0.0,0.9999999999927537
0.4759939984996249,0.1965404900772467,0.18595709370878444,0.5,0.4463667820069204,,0.0,0.0,0.9999999999922481
0.5332225913621262,0.19360367751547902,0.17093886383697487,0.5,0.45104895104895104,,0.0,0.0,0.9999999999922481
0.545122396784801,0.19657605601354358,0.15432910579701548,0.5,0.4559386973180077,,0.0,0.0,0.9999999999915966
0.5010903426791278,0.2274693402504839,0.21006917347220336,0.5,0.4385245901639344,,0.0,0.0,0.9999999999906541
0.6254135338345864,0.20910688599745883,0.14951525174560307,0.5,0.4570446735395189,,0.0,0.0,0.9999999999924812
0.5533119921201674,0.21966209388420987,0.1825887723473355,0.5,0.447098976109215,,0.0,0.0,0.9999999999923664
0.45177411294352826,0.15849396331089116,0.16768348265815883,0.5,0.4524590163934426,,0.0,0.0,0.9999999999927537
0.47545493017350826,0.11274134786961065,0.10540102989041884,0.5,0.4711864406779661,,0.0,0.0,0.9999999999928059
0.5693649141072358,0.28510331819753015,0.22130805954256627,0.5,0.4346153846153846,,0.0,0.0,0.9999999999911504
0.5127363445378151,0.17752786515864458,0.16305223826817408,0.5,0.4533333333333333,,0.0,0.0,0.9999999999926471
0.6320238095238095,0.23464642482155373,0.1675120254823862,0.5,0.45161290322580644,,0.0,0.0,0.9999999999928573
0.5305010893246188,0.20201805815699045,0.17700270227183343,0.5,0.4490566037735849,,0.0,0.0,0.9999999999915966
0.6888111888111887,0.20804488985324376,0.1361981320085305,0.5,0.46099290780141844,,0.0,0.0,0.9999999999923078
0.6319143819143818,0.207577140376511,0.14140520892420702,0.5,0.4597014925373134,,0.0,0.0,0.9999999999935065
0.5202020202020201,0.19616096287749826,0.17767157570035086,0.5,0.4489795918367347,,0.0,0.0,0.9999999999924243
0.599498746867168,0.23589180351155903,0.1750140278345192,0.5,0.44932432432432434,,0.0,0.0,0.9999999999924812
0.5819402985074626,0.1956174398249031,0.15066150389104077,0.5,0.45733788395904434,,0.0,0.0,0.9999999999925374
0.59640625,0.2568521437790683,0.1555949098970681,0.5,0.4555160142348754,,0.0,0.0,0.9999999999921876
0.48933333333333334,0.19932252458042146,0.18598830339586866,0.5,0.44642857142857145,,0.0,0.0,0.999999999992
0.5017391304347827,0.16661802849630084,0.1475561511907971,0.5,0.4584717607973422,,0.0,0.0,0.9999999999927537
0.5173577627772421,0.22734514358796498,0.20919071103950437,0.5,0.43884892086330934,,0.0,0.0,0.9999999999918032
0.558116883116883,0.25035928524764023,0.19346887742591734,0.5,0.4435483870967742,,0.0,0.0,0.999999999990909
0.5973143236074271,0.2440178077345838,0.17441400210224184,0.5,0.4496124031007752,,0.0,0.0,0.9999999999913792
0.6728988603988604,0.3776754103249047,0.16155344974316863,0.5,0.45348837209302323,,0.0,0.0,0.999999999991453
0.5196793002915452,0.16952226921560573,0.15289769431644512,0.5,0.45652173913043476,,0.0,0.0,0.9999999999931973
0.5741605839416059,0.1839307650440854,0.14661072933041358,0.5,0.45819397993311034,,0.0,0.0,0.9999999999927008
0.6283809523809524,0.25985315564404826,0.18181553094369854,0.5,0.44680851063829785,,0.0,0.0,0.9999999999904762
0.5071522887323943,0.18963142866559352,0.1759941186014198,0.5,0.44936708860759494,,0.0,0.0,0.9999999999929579
0.44752,0.15809804655747323,0.16115692462266992,0.5,0.45454545454545453,,0.0,0.0,0.999999999992
0.5807962529274004,0.24581175347557468,0.1779203885904775,0.5,0.4485294117647059,,0.0,0.0,0.9999999999918032
0.4771804062126642,0.1791188980142605,0.1797620014883998,0.5,0.4485049833887043,,0.0,0.0,0.9999999999925927
0.5473379132674967,0.2190152547146376,0.18969943013175547,0.5,0.4448051948051948,,0.0,0.0,0.9999999999927008
0.5800756620428752,0.21039157332006772,0.167984903659613,0.5,0.45185185185185184,,0.0,0.0,0.9999999999918032
0.45418233082706766,0.1906713502660161,0.1862580566542739,0.5,0.4463087248322148,,0.0,0.0,0.9999999999924812
0.58615221987315,0.180338270614533,0.13918129127673157,0.5,0.4607142857142857,,0.0,0.0,0.9999999999922481
0.5661128418137763,0.2290144142836853,0.19260566030762552,0.5,0.44398340248962653,,0.0,0.0,0.9999999999906541
0.5491636066911464,0.16894795080453734,0.12304514864271901,0.5,0.4657039711191336,,0.0,0.0,0.9999999999922481
0.5,0.18739910432027168,0.17466715823200812,0.5,0.45,,0.0,0.0,0.9999999999925927
0.7367424242424243,0.2277478358624465,0.11262404172937292,0.5,0.46808510638297873,,0.0,0.0,0.9999999999924243
0.555852417302799,0.21463849824648654,0.17861537132559172,0.5,0.4486301369863014,,0.0,0.0,0.9999999999923664
0.6243997599039616,0.2579462629705058,0.18073639973000444,0.5,0.4473684210526316,,0.0,0.0,0.9999999999915966
